"code","iso","country","GIB.ind.1995","GIB.ind.1996","GIB.ind.1997","GIB.ind.1998","GIB.ind.1999","GIB.ind.2000","GIB.ind.2001","GIB.ind.2002","GIB.ind.2003","GIB.ind.2004","GIB.ind.2005","GIB.ind.2006","GIB.ind.2007","GIB.ind.2008","GIB.ind.2009","GIB.ind.2010","GIB.ind.2011","GIB.ind.2012","GIB.ind.2013","GIB.ind.2014","GIB.ind.2015","GIB.ind.2016","GIB.ind.2017","GIB.ind.2018","GIB.ind.2019","GIB.ind.2020","GIB.ind.2021","GIB.ind.2022"
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87237724179946,35.1371212628807,49.4957134642308,59.6282975756111,49.4259158773093,40.1757821467267,30.0677739500659,30.0677739500659,30.0677739500659,30.0677739500659
768,"TGO","Togo",32.1119875117186,32.1119875117186,32.1119875117186,32.1119875117186,32.1119875117186,33.3952356676322,39.0197604169508,40.3689205449818,26.642465965799,22.6486370343859,10.5015874854523,9.58727460276535,21.3440701950359,21.6627246076673,10.089857878294,7.89421259878418,12.816863861825,23.6303168279054,33.8794529310645,48.6046783157263,46.340561728925,50.7037858346672,57.2916797828865,61.8443281420318,55.9868541933828,55.9868541933828,55.9868541933828,55.9868541933828
776,"TON","Tonga",58.9445778021616,58.9445778021616,58.9445778021616,58.9445778021616,58.9445778021616,57.9270933815497,56.172170094529,56.7570575909164,49.9779671969631,41.8030884565821,36.2789903224145,33.3785365040127,29.0633461533436,29.8839895139515,19.7519521894241,18.836401971193,30.5836235956767,39.5935788334636,43.3735021329567,47.6216897921126,48.429976217036,46.098821704615,42.1554214249621,37.8639024840156,15.1221847042169,15.1221847042169,15.1221847042169,15.1221847042169
780,"TTO","Trinidad and Tobago",32.4139858291305,32.4139858291305,32.4139858291305,32.4139858291305,32.4139858291305,24.375897051327,15.012637941224,8.04264661943664,6.90010151022831,8.96751922763143,13.4286562780264,12.4951094485967,18.2826229279371,20.8180320527879,23.7607491133827,25.4373304750485,25.7814717049938,28.3246672258699,32.415810151846,36.9502864131382,39.801410352585,43.6132600846341,43.4396564765657,48.2231429944637,45.4490490648484,45.4490490648484,45.4490490648484,45.4490490648484
788,"TUN","Tunisia",50.6400423931617,50.6400423931617,50.6400423931617,50.6400423931617,50.6400423931617,52.6551605273217,47.6214980533146,47.1290328393135,44.2723074335024,44.9945249579892,46.3522034268514,47.2127502550967,50.7261033596532,51.0903337945852,52.6503698127907,49.8347565423628,47.3164587036029,44.1919833873311,43.3350709563243,42.7978674272049,40.8341161701284,40.7314067366106,42.9232369072167,51.8711552435508,57.1500763592443,57.1500763592443,57.1500763592443,57.1500763592443
792,"TUR","Turkey",38.0429774023071,38.0429774023071,38.0429774023071,38.0429774023071,38.0429774023071,34.4318153943275,31.4457008946879,31.3978327318805,35.1158488320376,41.0521534657327,48.2502310695572,51.282584937107,52.7174174637738,53.423290206208,46.819059952642,40.2296417212154,35.4202443056009,31.463913303419,31.3395598239019,34.6815353642707,43.2893279659916,47.6912727969372,49.3430757904183,52.1513687376689,51.0932893695279,51.0932893695279,51.0932893695279,51.0932893695279
795,"TKM","Turkmenistan",18.9910693290155,18.9910693290155,18.9910693290155,18.9910693290155,18.9910693290155,15.4781094483333,11.0633703625934,7.97917790313946,4.76414048508049,0,0,4.50161077145818,20.7657046887047,42.2730142064852,72.7535489957789,93.5312247397423,100,100,100,100,100,99.5782695940011,92.7220887563882,83.1313962132543,83.6646321957791,83.6646321957791,83.6646321957791,83.6646321957791
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",60.3582838209964,60.3582838209964,60.3582838209964,60.3582838209964,60.3582838209964,61.4219016896032,59.2284416072946,47.2986826983762,35.5375797872955,29.0729943446886,17.4599742302454,15.2926154174449,8.42466386632135,16.8035598151023,21.7430422050437,37.4021466852895,57.0125985634831,51.8803059775543,46.6884325159658,39.8026649820527,33.4845665468776,41.3962742157421,40.9142071676285,43.2559807707296,34.2253559845146,34.2253559845146,34.2253559845146,34.2253559845146
800,"UGA","Uganda",78.6332696470552,78.6332696470552,78.6332696470552,78.6332696470552,78.6332696470552,76.9710344534921,74.2303477662546,70.7450917114483,65.731872153795,63.1055271533365,60.0816980038239,66.3320166474967,67.9493678703875,58.4415716186735,55.5601546591893,50.009795927107,48.9500533615819,48.5227668583898,46.5558941102522,47.4548884716787,45.5330200688195,51.0265960376109,54.5095609756428,51.8689641887965,53.2521291378458,53.2521291378458,53.2521291378458,53.2521291378458
804,"UKR","Ukraine",0,0,0,0,0,9.28153869691448,34.1171280717232,53.6024881653203,70.5798092910509,88.0967247318885,93.9179888956086,98.5091696555877,100,100,100,94.7320490699378,87.2528485885914,76.4138581919428,64.4272538452662,61.7782507629403,57.9152794004253,58.2806076138436,66.2612860867006,73.4411917259,81.3483622244274,81.3483622244274,81.3483622244274,81.3483622244274
784,"ARE","United Arab Emirates",36.3857354822925,36.3857354822925,36.3857354822925,36.3857354822925,36.3857354822925,36.537192655732,37.5244020285751,49.0565060361305,44.7171340156618,41.6304076262586,41.7347689840175,43.1601255823316,47.4450656130147,42.7745993634046,35.0822085794562,19.4342640023642,8.01169206682933,0,0,0,0,2.92342922100148,26.1285362656977,44.4028126715123,54.6868109640917,54.6868109640917,54.6868109640917,54.6868109640917
826,"GBR","United Kingdom",71.1148097365746,71.1148097365746,71.1148097365746,71.1148097365746,71.1148097365746,76.3990317725491,76.9223064021103,77.2107390050266,76.9456235949266,76.0513486929397,74.1513785619524,70.0967427548148,69.3997222762471,67.463459328455,67.7614857738383,65.6426744355783,67.1023197977409,66.2674641081741,65.4424713902734,68.1286882638401,71.3057582198857,75.7707983585893,80.5261184096271,82.3394461338356,84.7112869689284,84.7112869689284,84.7112869689284,84.7112869689284
840,"USA","United States of America",53.5417339556951,53.5417339556951,53.5417339556951,53.5417339556951,53.5417339556951,55.7177827228308,57.2288954571981,57.674115206693,57.2061016424757,56.801980509459,56.4689340754569,56.6251492683407,55.1260025343341,54.5074439497347,55.1792779468519,53.8875234869337,53.9550544353549,55.202930537519,55.1345948710905,54.5585656501428,55.7042587035989,58.751997588251,60.2716360164803,59.9770936332527,61.2035552005934,61.2035552005934,61.2035552005934,61.2035552005934
858,"URY","Uruguay",61.0955995872269,61.0955995872269,61.0955995872269,61.0955995872269,61.0955995872269,63.3880909570508,59.1140395790225,47.98808431643,35.8089629627905,28.0094651804924,22.4345581905981,15.8026279119195,21.0989986235242,27.6025836478644,34.4262095396494,52.3320213813516,66.5001212240359,72.4901401019173,76.8703459062504,76.5499513074656,75.0445650271764,68.6013205210571,66.2004043010937,54.7923072124725,42.7417709484863,42.7417709484863,42.7417709484863,42.7417709484863
860,"UZB","Uzbekistan",18.2452558052465,18.2452558052465,18.2452558052465,18.2452558052465,18.2452558052465,23.9110296742048,30.853131816094,36.0961872102059,41.0433383823702,47.4722695091116,57.2601968050516,64.8239078225891,76.9150215429189,83.6068059394598,98.4500480018673,100,100,100,100,100,100,100,100,95.3379485254406,93.7749173972053,93.7749173972053,93.7749173972053,93.7749173972053
548,"VUT","Vanuatu",38.7983465083854,38.7983465083854,38.7983465083854,38.7983465083854,38.7983465083854,45.5802941188813,50.6576508981354,50.2649676292884,45.2822411178011,48.0159964863598,50.1958479527046,53.7152160753053,45.9352717000866,41.1375360871114,36.7358584664531,36.9302909318191,36.2634276442396,33.2180442444163,29.8620103289769,27.5495323690089,29.0225105794605,38.4642357428161,38.8502467674212,41.1891944856209,41.8179834353057,41.8179834353057,41.8179834353057,41.8179834353057
862,"VEN","Venezuela",4.17558534715774,4.17558534715774,4.17558534715774,4.17558534715774,4.17558534715774,0,0,0,0,0,12.4246078686957,37.6391538016611,69.9636086237988,85.6263194799578,88.3296234855484,91.3266670099033,94.7023562796435,79.3635373283111,55.0959223001014,43.4124233888364,32.856690972216,18.0114926849954,10.3712338626593,0,0,0,0,0
704,"VNM","Viet Nam",53.7333573645915,53.7333573645915,53.7333573645915,53.7333573645915,53.7333573645915,50.6931123073892,47.5131174653029,44.9984416746092,43.3551057924942,39.2677096062173,38.2686807284847,39.9350236573323,42.7611648098512,44.7664340716415,44.4034152216174,44.2325164061401,45.4775183819863,49.3487620370921,52.0730872228679,49.880763542682,45.9758069875378,46.9972222769042,51.3620556454749,51.5232363500452,45.8696151682719,45.8696151682719,45.8696151682719,45.8696151682719
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",46.0043391999395,46.0043391999395,46.0043391999395,46.0043391999395,46.0043391999395,33.6632844509074,26.5629249313522,24.7957031376561,21.5804446128011,16.8496949852346,12.7205011285986,5.98626881054825,3.47159113702061,9.34082581932512,10.0608611481229,13.8741371391226,16.0987425202451,27.3124915457737,26.1404950364258,29.4238669930678,39.4384060106401,44.0194657223644,44.4187536108074,36.8290066895285,25.5896815468129,25.5896815468129,25.5896815468129,25.5896815468129
894,"ZMB","Zambia",51.6794958206608,51.6794958206608,51.6794958206608,51.6794958206608,51.6794958206608,59.8275653884178,65.9156648947035,64.870597267197,64.3777879542375,59.6094304416394,55.6113011885745,65.2576577562718,74.5379218407216,77.692627729392,87.8291849704646,96.9830055711457,100,100,95.9802206203946,87.7438576833547,75.0663065575193,67.9719560448042,61.3462023412142,55.9352077465212,53.788733427459,53.788733427459,53.788733427459,53.788733427459
716,"ZWE","Zimbabwe",60.4148169033498,60.4148169033498,60.4148169033498,60.4148169033498,60.4148169033498,58.5568264730626,62.4044024715939,52.2465386872778,38.2619393746994,23.5720663236694,7.52041924519969,0,0,0,0,0,12.5657861118112,46.5741822082362,63.5689844958522,79.782586676969,83.9289299094527,89.289507101785,89.7869497324174,77.2108579160768,63.6657632520048,63.6657632520048,63.6657632520048,63.6657632520048
