"code","iso","country","GHP.ind.1995","GHP.ind.1996","GHP.ind.1997","GHP.ind.1998","GHP.ind.1999","GHP.ind.2000","GHP.ind.2001","GHP.ind.2002","GHP.ind.2003","GHP.ind.2004","GHP.ind.2005","GHP.ind.2006","GHP.ind.2007","GHP.ind.2008","GHP.ind.2009","GHP.ind.2010","GHP.ind.2011","GHP.ind.2012","GHP.ind.2013","GHP.ind.2014","GHP.ind.2015","GHP.ind.2016","GHP.ind.2017","GHP.ind.2018","GHP.ind.2019","GHP.ind.2020","GHP.ind.2021","GHP.ind.2022"
762,"TJK","Tajikistan",82.9525329536059,85.0072678177607,88.5885891384635,89.5815842154748,90.482077120221,92.1048855752773,93.090178531893,96.0730638895282,95.0715033182716,92.0355397755521,92.1168746115764,90.3716390858179,88.4746821611552,88.3387032248252,89.5913472565082,89.7037242554627,91.8425746125296,89.4774029676178,89.6393768114537,85.4397100024611,83.6103699323384,80.914067137853,78.6332486549371,81.1733876212867,82.7968989714364,82.7968989714364,82.7968989714364,82.7968989714364
834,"TZA","Tanzania",83.8861853853035,85.9578955908884,86.7525315391973,84.961463344896,84.6592616104119,86.6036768966787,86.3755852100028,84.518818105725,82.9454895282766,83.9514923178736,82.8656299455377,84.926412968717,84.4590302498407,84.3026688681787,84.8508511125004,83.8833522086914,83.4608473245744,82.9919128086737,82.4731828607688,82.8640267828522,82.5006821997626,83.1899845376994,84.4810423173371,84.8501163230526,84.8282653247168,84.8282653247168,84.8282653247168,84.8282653247168
764,"THA","Thailand",52.2285038801164,50.6213412022092,50.0524668897211,52.9532910879447,52.1493395317264,52.0388226050646,50.8515633500589,50.0061914329471,48.4548290457965,47.0811948877862,46.5361254643176,46.2200589602028,45.3585300936169,45.6681416447154,44.1278928269431,42.5641648642222,42.9460178926672,41.519101734261,40.4968123121192,41.4022586431648,41.8223411342431,41.9515582797711,41.9108963018773,41.8551085600301,42.0186926047806,42.0186926047806,42.0186926047806,42.0186926047806
626,"TLS","Timor-Leste",97.1298510346225,96.1961894996086,95.9318186319787,94.2381216893574,95.3601365050399,90.2290580757949,88.3840080371235,89.1513977248831,89.9542145304515,79.4132419463904,73.9803268478173,67.3042162674875,55.5745827398347,55.7076735634477,54.0194597409998,57.7363981747137,56.0122651745941,56.1762895490423,56.0827169220952,54.8744492526965,48.8392573910763,53.8276978978492,56.2074408020845,56.438742574283,51.7718768969987,51.7718768969987,51.7718768969987,51.7718768969987
768,"TGO","Togo",97.5845772607673,96.5885383551554,97.5087645074992,93.1689830114801,91.9702458238688,94.5739158904453,97.4353497769448,95.5590728550862,93.2644835423816,95.2245804168882,91.7063033077808,95.2305522564523,97.1491222283618,96.5954323928655,90.9560684717022,92.0986602908716,91.0857022209992,93.5460739421967,93.3231042307306,93.9735214698608,91.4366312838214,91.154233098425,91.6741981961271,90.7953818854681,90.8492956644427,90.8492956644427,90.8492956644427,90.8492956644427
776,"TON","Tonga",73.0919160466852,75.8614397783527,72.7842943614038,74.496986913522,71.2916958323787,73.2826786305318,74.4652265479339,72.5340925948545,70.6435026385269,71.6704941608658,71.4312465163499,69.7492952573544,72.0216942841614,71.1561956447796,69.9438578668556,71.8739676579947,73.5513688923252,72.6256894984074,71.3879680976919,71.1205682076339,69.8779005930244,69.147063915673,66.107630994934,65.9456703164058,60.1093870672151,60.1093870672151,60.1093870672151,60.1093870672151
780,"TTO","Trinidad and Tobago",5.06392841040289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,"TUN","Tunisia",67.1578910875471,65.3763619061101,65.4818373840905,63.9392894940052,63.275579875465,61.8499116398467,61.3147259421166,61.6772525515831,61.5045147344468,60.4783075379733,60.0626263583309,59.5474539671095,58.7686298504589,57.7196227232442,57.881002538775,56.2370426160104,57.9036029141949,57.0743578039697,57.4585914599263,57.2542933475336,56.8938115581132,57.6315357754191,58.2154922593107,62.2199760026489,61.080134047502,61.080134047502,61.080134047502,61.080134047502
792,"TUR","Turkey",53.6580918628238,51.8648466132599,50.6863083041619,50.5417518746144,51.1498841303608,49.247234531038,52.0621148517791,51.8961471084397,50.8094274655322,50.7543514898048,49.9447046986127,47.2510555177772,45.4536776334228,45.7919235626883,45.7175137910441,44.4643277928838,42.7621568069934,41.5459694853367,41.8342307619811,40.7181947390061,40.8380718455417,39.7133892412675,37.7359451290643,38.2805086043196,39.6173924332943,39.6173924332943,39.6173924332943,39.6173924332943
795,"TKM","Turkmenistan",17.726713171514,19.199035238524,25.0049600999279,22.7031468780207,15.8441936602455,12.7153826780751,11.8424901211232,9.51430249546785,5.76966392552605,5.4498332525915,5.07192323628367,4.33977996668111,2.83751494430894,1.96671464639547,8.89087697347702,6.40980064762215,3.05819643274548,1.73277178192748,0.964634298435101,1.00549229838998,0.737693772487191,1.75630819009031,2.62100592438385,1.15766773574052,0,0,0,0
796,"TCA","Turks and Caicos Islands",60.9749892596368,62.1909813097999,59.3737384574235,58.5929995226563,56.5008386966806,56.2100655188369,56.6742532778527,50.2551198843331,52.6849656613112,53.9079957621545,50.6622225972704,47.126072755161,43.864217411157,43.0951591904726,42.5935015476108,42.7325645965492,43.2944847482804,43.8556670573693,43.9386587242215,43.0155208432927,42.3370891244688,41.4509632649362,39.9966195790724,39.4416134629358,38.7467477962754,38.7467477962754,38.7467477962754,38.7467477962754
798,"TUV","Tuvalu",82.4848256939101,82.549558173597,82.3195815259165,82.2604810964385,82.0366787428148,82.199351167932,82.3832637087094,76.0174974582715,76.4052077890783,76.796383448332,77.1142089894194,83.6159492651157,77.5127500446077,77.6012266020416,77.7354786166335,84.0968022591756,84.1580286680104,78.3136617430032,78.5001392361849,78.6582086952502,78.8193728968937,79.0731757293111,79.3270031577975,79.1625108447307,73.4764757998705,73.4764757998705,73.4764757998705,73.4764757998705
800,"UGA","Uganda",99.8849668602982,100,99.7359885099741,98.832130078395,100,100,100,100,99.169585224865,99.9961246518737,98.4804116457588,100,98.7701770619714,93.6791901236438,94.3252007540749,93.4373701027326,94.1400559109693,93.9143778790426,94.7100931236381,94.9564438502539,94.9292677586973,94.4918095038994,94.519461807395,95.2781152674512,96.0675523922831,96.0675523922831,96.0675523922831,96.0675523922831
804,"UKR","Ukraine",20.6267406498838,23.5177523713864,27.6406426989107,28.5299599883568,28.0442972984002,28.3552500254406,28.3471172260428,28.2775909281357,25.4764888662396,26.1860591131247,26.596756099559,27.5233318027324,27.5330585538492,28.2395101552651,33.3204317456133,29.3912736553851,30.0740438074681,29.3536821640333,31.3072546233649,36.2481154377622,39.8466669186684,39.9266753039522,42.312375796964,41.0949933118547,42.1619237653296,42.1619237653296,42.1619237653296,42.1619237653296
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,"GBR","United Kingdom",18.6099984933437,18.2647347726181,19.5460582676003,19.7197310743496,20.6498895689373,20.7866778209554,20.9891997786867,22.0479112143749,21.7825079230248,22.2496627192893,22.6368208539095,23.196876968207,24.1848351665725,25.0232240873635,28.0908973786093,27.4451917373723,30.2642593728675,29.4088278768526,30.2843885502895,32.5929213872107,33.7453674724742,35.558459376309,36.6238224570821,37.1935783492759,38.5033429298743,38.5033429298743,38.5033429298743,38.5033429298743
840,"USA","United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0,0.439966970438689,2.51870483536982,1.98170212579232,2.7131562728374,3.90989768239781,3.7341983090412,3.59337132652142,4.29749999795496,5.25277589047298,5.54104045354411,4.86799148906164,5.70220126959929,5.70220126959929,5.70220126959929,5.70220126959929
858,"URY","Uruguay",26.304706151262,25.1533407281347,25.6931033834641,26.3899827153748,25.5500589198308,27.6664798344376,27.8555116327861,27.5407869438166,26.6150210741362,24.8191135614251,24.4880558653905,22.7362954373876,23.7518836503727,20.2372271133272,20.7200235870146,23.0141639140353,21.9553156406819,21.355256103076,21.9947671103437,21.4048323596952,21.124613238038,20.8805393901836,21.5267362314254,20.2840837801621,19.9583490312619,19.9583490312619,19.9583490312619,19.9583490312619
860,"UZB","Uzbekistan",38.7843652287633,38.3649381871313,38.2751161938624,36.4535852120752,36.5583303293641,36.6245447555179,35.9629728651929,34.3933164542524,35.3557595944276,35.9529538437938,36.8320653503964,36.1267946131124,37.2542701511936,36.0088656090965,40.5302029243285,41.3640107973351,39.6206672589674,38.9300595095316,40.8782594572135,42.2051949483808,42.9595066012752,42.9482533322894,43.3272169537884,42.833039394425,43.1583528983035,43.1583528983035,43.1583528983035,43.1583528983035
548,"VUT","Vanuatu",63.2202389850281,62.638150488941,63.2229061561862,63.8093311405454,63.8071040796753,65.5952987011045,67.41832774025,68.3839953981313,67.9762417754127,69.8777919998707,69.9002022085232,70.7180493040185,64.5574958927094,65.007457164564,66.1584650283228,66.3289933728049,65.9437748258386,67.2335444608085,68.3306747512573,66.6516323721821,68.1693771592971,68.3951412496231,69.1871939760957,69.5439100832842,67.7233232931989,67.7233232931989,67.7233232931989,67.7233232931989
862,"VEN","Venezuela",28.6035397032762,30.1814157782586,28.4511004711623,23.1871377826051,23.3149373707159,27.0480485680201,24.8120394785245,23.5913514964804,24.3401587668367,29.3883678003687,28.6494787436858,28.9611586966865,31.2332498512053,29.3171940571728,29.5473935559871,28.4919388900797,31.1395857784456,27.7527312344773,29.3521378384843,29.818813128491,31.9982296823386,33.4769715523011,36.3324679812583,38.5390191233123,40.2716513085267,40.2716513085267,40.2716513085267,40.2716513085267
704,"VNM","Viet Nam",85.9765874689754,84.064538238079,81.9075337987215,80.7199344685131,79.972467642307,78.8661489324291,78.131052296397,76.263498381836,74.5851026651736,71.6933857949879,70.373555480638,69.8868485423235,69.4273531562247,68.32152860248,66.2878928269207,64.775054483597,63.6132870491767,64.6360927128634,63.6847753450398,61.8180275530168,59.6742253302976,60.191737674286,59.7563187430306,56.4610183009148,53.1429987680684,53.1429987680684,53.1429987680684,53.1429987680684
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",85.0524709275862,85.0679580131852,84.0748286855156,83.9453076637877,81.5869322167469,79.9874070241286,79.6934420844709,80.9526537786458,78.1396681960041,77.8728105126855,75.6866310370158,72.7297666235083,73.0892386719756,74.4635309551058,73.2129798398103,73.3977311268526,76.9856968057996,80.6109325205151,75.5675072014888,77.6408912192474,93.476744150618,98.7925839004326,99.7469836505712,94.3208022523644,92.8627196820616,92.8627196820616,92.8627196820616,92.8627196820616
894,"ZMB","Zambia",63.8093262651721,66.7252256326744,66.4608484494495,65.4511785695128,68.1908430474054,69.99714000168,70.0904857996636,68.3301665915405,66.7292707893798,67.4188344609714,66.994070406009,70.2044826921326,70.668992749979,71.1012832823818,72.7913491888495,71.2514064541341,72.6644517123862,70.4335526298397,70.6525405160067,71.5662675854113,71.9166240801301,72.7432402576467,73.1453647017856,73.6865232129058,73.86584495122,73.86584495122,73.86584495122,73.86584495122
716,"ZWE","Zimbabwe",68.3111447481407,66.4980285766596,67.6533229273668,67.2786204786684,65.2436722511713,67.9403018212678,68.9902217072953,71.2243091663758,73.212460618063,74.3151681776231,72.6924116425381,73.8658463348355,74.2846919765049,77.335753871114,79.4849384515737,75.6550504321704,73.6084381832548,76.944239845276,73.6149534655135,75.0703348793152,74.2397059752261,77.3980485401817,77.6398603017381,77.0977860951062,77.2096705428196,77.2096705428196,77.2096705428196,77.2096705428196
