"code","iso","country","CHA.ind.1995","CHA.ind.1996","CHA.ind.1997","CHA.ind.1998","CHA.ind.1999","CHA.ind.2000","CHA.ind.2001","CHA.ind.2002","CHA.ind.2003","CHA.ind.2004","CHA.ind.2005","CHA.ind.2006","CHA.ind.2007","CHA.ind.2008","CHA.ind.2009","CHA.ind.2010","CHA.ind.2011","CHA.ind.2012","CHA.ind.2013","CHA.ind.2014","CHA.ind.2015","CHA.ind.2016","CHA.ind.2017","CHA.ind.2018","CHA.ind.2019","CHA.ind.2020","CHA.ind.2021","CHA.ind.2022"
484,"MEX","Mexico",33.5326847935568,33.5326847935568,33.5326847935568,33.5326847935568,33.5326847935568,31.8580656190823,32.5980687888163,34.6906310280563,35.9700409422325,38.4364018784035,40.1978249390715,40.5526473711419,38.9506605581477,36.4108614610008,37.051615396715,37.5594289822249,38.265120550228,40.7713198995052,42.122303029128,44.5749999224087,47.090199038088,48.4967695020459,49.6971532191861,49.7658205560935,48.7232738493958,48.7232738493958,48.7232738493958,48.7232738493958
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,50,49.6723450204546,49.7451665147263,48.8403677859172,48.1522775015699,45.4600101626712,43.4744328108156,39.1573362658235,36.220583404998,33.2061403062209,31.6253645002913,30.5699693342507,30.4297593828508,30.5468444902763,31.8431872739017,32.3528258490029,32.3528258490029,32.3528258490029,32.3528258490029
498,"MDA","Moldova",91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,91.8364520995434,94.4622914023984,89.2436643320003,86.9283753447198,92.6910330219173,97.6181780667575,93.3286448142804,92.5142279749544,85.4158249697503,74.1363351262204,63.1730818731604,56.7389005631402,51.4107880713507,46.4827131661864,48.3679156165881,54.7381971897419,54.7381971897419,54.7381971897419,54.7381971897419
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",32.54181452365,32.54181452365,32.54181452365,32.54181452365,32.54181452365,30.817440020223,33.9461152563447,49.7916387106665,68.0638452242927,99.2452761426247,96.3115704710912,76.4720588452498,50.4911528069614,30.3969305566933,0.729858090573416,0,0,0,0,0,0,0,0,0,0,0,0,0
499,"MNE","Montenegro",91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,91.1293518320405,86.5659902886626,79.4766035626755,76.5108343074824,66.335207842789,55.3273865219486,49.1560703894422,44.9927492765094,44.4513238375277,43.6655397088483,40.7390749074452,35.3121424704308,31.7446242471055,31.7806063062291,31.7806063062291,31.7806063062291,31.7806063062291
504,"MAR","Morocco",35.6836435486476,35.6836435486476,35.6836435486476,35.6836435486476,35.6836435486476,32.5976455070009,29.8265540025743,28.2833485686595,29.8287181897591,28.6755305855273,29.0508017494512,28.3766823225615,27.5822935524625,28.0115608739872,28.6451509744585,28.5012653106013,27.9219968442654,28.4132214691497,28.5634255947622,27.3981803894667,26.8227637699531,26.1159940142663,25.8943972570153,26.5433085134847,27.9423677527153,27.9423677527153,27.9423677527153,27.9423677527153
508,"MOZ","Mozambique",41.3015425760772,41.3015425760772,41.3015425760772,41.3015425760772,41.3015425760772,43.2976300481831,41.52915163302,35.7136360858165,30.1683106190109,25.4040925413738,16.8616490413011,13.6839105456509,16.2893133076038,14.3578774883703,22.0193792648251,30.1650312987291,37.4760194552068,31.4642241459592,24.8185972049117,19.7721114669637,12.6298342564941,9.55916915532561,2.686016314358,0,0,0,0,0
104,"MMR","Myanmar",29.9716979328394,29.9716979328394,29.9716979328394,29.9716979328394,29.9716979328394,28.2934273534361,28.9864759098641,28.4581388695393,26.6194237970434,23.8615006663665,19.0994442232153,14.7101446831605,14.226242179629,16.4799808346725,17.255489218348,18.911987601895,23.548507953083,30.0649543621958,36.2896182660981,40.5556134448072,42.1767484536259,40.9379681579369,37.9551437320746,34.0101445332814,30.9230844565375,30.9230844565375,30.9230844565375,30.9230844565375
516,"NAM","Namibia",54.6791464337902,54.6791464337902,54.6791464337902,54.6791464337902,54.6791464337902,46.3570978584353,40.0692544518463,41.9560683231243,41.9263752523826,39.9596791636227,34.8747997154588,28.8443161718676,30.7111771725299,39.193615818361,33.1274305839464,26.554940007742,4.71424372259951,0,12.7788920477069,35.7832235548527,54.4968550287944,63.0340569160105,74.9640368787821,100,100,100,100,100
520,"NRU","Nauru",21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,21.6636880078799,17.7628428955141,17.2310099000634,20.0000645901552,22.6396634488597,24.626684046874,25.6216954273011,25.6216954273011,25.6216954273011,25.6216954273011
524,"NPL","Nepal",32.8854166388046,32.8854166388046,32.8854166388046,32.8854166388046,32.8854166388046,31.8369969734844,32.1348004270485,34.5046211050255,35.9186053382474,37.4704606341809,37.3459001252844,37.0578077513319,37.217517679206,36.5139236412503,35.4524120631416,34.8986441509169,34.6290375524251,34.815393611155,34.9937432759683,35.3938624914234,37.1340855861988,38.8483650796669,40.4186664848909,41.107742768369,41.1662595543236,41.1662595543236,41.1662595543236,41.1662595543236
528,"NLD","Netherlands",90.8300877121637,90.8300877121637,90.8300877121637,90.8300877121637,90.8300877121637,100,100,100,100,100,100,100,100,98.6480721135302,91.370280513561,82.7689983383633,76.7450750539531,71.8756719240797,67.5712512418748,62.4764978707148,65.5385915056476,69.7480592539806,78.3874553910616,91.0635811016343,97.8262874421967,97.8262874421967,97.8262874421967,97.8262874421967
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",45.6669017142203,45.6669017142203,45.6669017142203,45.6669017142203,45.6669017142203,46.1563093798955,46.8374828411573,47.6119088790105,48.2018697282895,47.9868922768178,47.1223035562011,46.443152733254,45.9365539557739,47.8334545485212,48.0966638687545,49.5431089401323,51.4224981417093,50.1671531674447,49.5127805344661,48.490825169944,49.6518879320462,49.7384000298524,50.5699385198045,53.9659359617557,56.766695607977,56.766695607977,56.766695607977,56.766695607977
558,"NIC","Nicaragua",42.7075458655941,42.7075458655941,42.7075458655941,42.7075458655941,42.7075458655941,31.4597125002573,32.415439597081,30.4428436885921,21.8054721046312,15.9017806752224,16.7267200089567,22.2694072897851,26.7032279084646,34.7541556066886,36.3666179105939,36.7144213359746,34.0158705311908,30.9394934497142,24.6972344728744,20.8612154721055,15.9591785633623,13.9084842154328,16.6466940126694,19.7223325363893,24.0717640871268,24.0717640871268,24.0717640871268,24.0717640871268
562,"NER","Niger",9.7459187078703,9.7459187078703,9.7459187078703,9.7459187078703,9.7459187078703,12.3815579492692,14.4527423915621,16.5097669559843,17.6682971756656,17.7738005003163,17.5020361620776,16.6423877591621,14.8889642626637,12.5150311335067,9.14831520245271,12.0624517301735,14.4392950779872,15.6632298164625,15.2073183442924,14.1450095362691,13.0242599152181,11.528354299253,9.31178543076651,6.496715728284,3.25034302132279,3.25034302132279,3.25034302132279,3.25034302132279
566,"NGA","Nigeria",1.01529332473091,1.01529332473091,1.01529332473091,1.01529332473091,1.01529332473091,9.6574604156514,20.4691974709356,38.9549076560986,51.6275562298197,63.1006451728504,71.6101341757082,66.9703163763382,69.0935424148204,79.13762344983,97.6645002771763,91.093216181597,72.6937947680506,70.1115437321176,59.7779045235932,50.1137872820101,43.6126354002715,41.5875368707594,40.6557348031553,42.0381030970185,48.000463947285,48.000463947285,48.000463947285,48.000463947285
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",63.0106008304017,63.0106008304017,63.0106008304017,63.0106008304017,63.0106008304017,70.1590726569647,76.7256159029577,84.761135068464,84.6856940881817,78.672989665643,75.6392938391592,65.3204306867537,57.9365201528537,52.2771088357782,54.335928135665,50.0348334092086,46.5115929035289,47.0163410079522,48.4570435070233,48.8957643161829,50.2270562293241,51.3613461452,50.9300419107116,51.7910047150661,62.7970339066331,62.7970339066331,62.7970339066331,62.7970339066331
578,"NOR","Norway",4.56114290824081,4.56114290824081,4.56114290824081,4.56114290824081,4.56114290824081,8.9618121886194,13.4283097353493,16.2681332778142,19.2203727047373,22.3542266568319,27.7031156939833,30.1097235336482,31.262936022421,34.6853029001612,41.2716266760049,47.7443961677648,55.2952412544117,62.1304603619393,64.7591923782659,64.9481875532019,64.9150952594932,63.0779232855089,57.2997102888658,50.2127671074033,45.256593570242,45.256593570242,45.256593570242,45.256593570242
512,"OMN","Oman",21.3693129798755,21.3693129798755,21.3693129798755,21.3693129798755,21.3693129798755,20.4387949238604,3.99271953968001,0,0,0,0,2.6229995056232,9.22889698648041,26.444574811518,42.9667845791974,57.3911729725706,62.4789858063089,60.1819814903654,46.6479880988897,38.8528970261137,29.3649899590064,21.7903294166264,20.7218442020309,20.8518256721264,25.364314934215,25.364314934215,25.364314934215,25.364314934215
586,"PAK","Pakistan",23.6079353832803,23.6079353832803,23.6079353832803,23.6079353832803,23.6079353832803,22.3333936727563,23.6525689534052,24.1377346710165,23.5576096787542,23.4558162414353,23.5479866995249,21.2682695337691,20.0117806510755,18.4371567276189,17.7985003262226,19.1660242508808,21.1761417858424,23.3487190319878,24.1525882101851,24.9143586943629,26.1745003988087,25.8196206945231,25.6958106894649,25.3174963996154,24.4753693602448,24.4753693602448,24.4753693602448,24.4753693602448
585,"PLW","Palau",28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,28.8104157527746,13.6787114947132,4.50689655374781,29.8494439470191,80.2012280968687,100,100,100,100,100,100,100,100,100
591,"PAN","Panama",41.7485997351876,41.7485997351876,41.7485997351876,41.7485997351876,41.7485997351876,45.1981186439256,43.3676437653673,41.1881409684664,39.4126341460785,37.8639926390265,35.3300416591002,32.8570615617396,34.3116148999502,33.2884702821023,33.561774174984,36.3570596504381,33.1422439198236,30.7202571124218,29.9891398496554,32.7172823333885,36.3616190589108,39.5885336446604,44.8009334546926,47.0188464209822,49.5431547362559,49.5431547362559,49.5431547362559,49.5431547362559
598,"PNG","Papua New Guinea",0,0,0,0,0,0,0,0,13.6189514811133,20.6906684877026,8.3085557384607,0,7.91424725334241,0,0,21.3368345621611,56.7871758892176,99.4510683866208,100,100,46.5945497433242,0,0,0,0,0,0,0
600,"PRY","Paraguay",27.7086293799331,27.7086293799331,27.7086293799331,27.7086293799331,27.7086293799331,30.2546148885425,35.1789151310659,43.0191215730124,43.3901658958235,46.5590995874625,43.863248027234,41.3534715070507,34.8994544000886,31.5978286982852,27.3983660854042,24.5155419869234,19.9074106149352,18.1425206691898,13.6316404623388,13.99118094912,17.1572039191616,22.2454181072784,23.4564359409219,31.4941129823547,36.8186197565851,36.8186197565851,36.8186197565851,36.8186197565851
604,"PER","Peru",33.0452890575652,33.0452890575652,33.0452890575652,33.0452890575652,33.0452890575652,29.9867533635156,28.9589685914977,29.7142172734485,31.9975053489749,34.6028381358229,33.7993433572445,33.9393528822002,33.5778615117008,36.5435393257826,36.1216154512327,33.3766900186198,29.7390064872098,27.2363058491451,25.7614084894806,26.0520960881649,26.0178805862423,26.9725207869577,28.4396191881928,34.0470413569176,37.7458665950718,37.7458665950718,37.7458665950718,37.7458665950718
608,"PHL","Philippines",35.2974107426342,35.2974107426342,35.2974107426342,35.2974107426342,35.2974107426342,32.9384218915604,30.9377088908993,32.0232453831288,33.9864360740527,33.645677105933,33.328990903213,31.2114529679619,30.1573961473404,35.2718596496883,34.0469906376321,34.5501514522652,34.7992754851886,34.2254930161438,34.431467985611,34.6860097798182,36.6295600385468,37.8479403228717,37.592750027511,36.7903607232311,37.0852406997752,37.0852406997752,37.0852406997752,37.0852406997752
616,"POL","Poland",100,100,100,100,100,100,100,100,100,100,100,100,94.0343889541717,86.0664779092253,82.0192593285912,79.4783546312735,77.203073724637,70.4282383878013,67.2068129544237,68.9552677960596,67.931069047367,66.3924114461117,65.6432877104731,65.8384017676646,70.1130605011403,70.1130605011403,70.1130605011403,70.1130605011403
620,"PRT","Portugal",31.4624984078464,31.4624984078464,31.4624984078464,31.4624984078464,31.4624984078464,33.3800579745977,37.8525486698724,42.55457548442,49.4224670070662,57.611878244219,73.1761582819489,78.8228571816788,80.1995173523846,81.5309277075869,76.9379590706258,76.9814552178101,75.2913320916484,67.7508796884754,61.3173548127249,55.4281352783561,52.9108083591127,51.3345892310794,50.9979126124104,50.9225583011968,50.216300898924,50.216300898924,50.216300898924,50.216300898924
634,"QAT","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0423158593935,13.5760962753275,13.5760962753275,13.5760962753275,13.5760962753275
178,"COG","Republic of Congo",0,0,0,0,0,0,0,0,14.6350499670906,39.7387548791752,47.1308966589292,43.7958773954798,49.3267112979212,46.2736826094694,37.320193864053,19.4737341984923,6.8491364259573,22.3823171468873,40.2235368993519,52.7620969585107,55.9132896284051,52.6094891589459,52.8132640865403,56.8111038001826,57.6325881474425,57.6325881474425,57.6325881474425,57.6325881474425
642,"ROU","Romania",90.5165576274047,90.5165576274047,90.5165576274047,90.5165576274047,90.5165576274047,91.7984123810703,88.3509795850358,79.9302451763008,73.7429776070141,64.6428307877571,64.5611608364373,58.64831161775,51.6287413541472,49.4835689321315,50.6554035959289,51.6579653541649,59.1890054040831,65.4067595819522,68.7165656005496,65.2990354016401,64.1076880323254,61.4996503997376,56.3187425333707,54.142955059923,52.6475128754624,52.6475128754624,52.6475128754624,52.6475128754624
643,"RUS","Russia",53.0541633389588,53.0541633389588,53.0541633389588,53.0541633389588,53.0541633389588,58.7810015177122,61.2570852541576,62.1184271593186,58.8228369767226,52.1470891234097,45.295758649096,39.1987449265576,36.4981811680116,35.2997130405869,38.0659689232898,39.0736871276899,38.918402945719,39.5180091114699,38.8865458510272,39.1730812493114,39.4769770518812,39.3595094124608,38.1278816666887,35.8378191404116,37.423546997398,37.423546997398,37.423546997398,37.423546997398
646,"RWA","Rwanda",48.2945854274459,48.2945854274459,48.2945854274459,48.2945854274459,48.2945854274459,39.4235609802402,28.3595389468365,19.8212317463768,12.5217229875971,6.42949487644022,10.6902762331122,12.7663700147637,10.5153642622426,8.85525769923841,4.35348861270941,5.85482298106881,10.3229340490982,17.14144079678,22.1540523663239,27.7509579437895,29.6163254295009,32.2347919983574,34.1225825716873,33.5214886186605,33.2575516208386,33.2575516208386,33.2575516208386,33.2575516208386
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",40.7143592415541,40.7143592415541,40.7143592415541,40.7143592415541,40.7143592415541,37.7010815856733,35.797744669533,34.1529211316862,34.1319723924158,34.2450991379479,36.1534356384747,39.4488818359493,40.0159234091721,39.4064243896259,40.4113798760936,40.0491624406664,40.6741912643833,49.7854966744493,56.2939042967526,66.5397318179223,76.2643147397589,86.2229711790397,87.680985130129,77.6096610713471,67.2920923146156,67.2920923146156,67.2920923146156,67.2920923146156
662,"LCA","Saint Lucia",43.6603492221971,43.6603492221971,43.6603492221971,43.6603492221971,43.6603492221971,46.4102938297017,49.4669027224194,52.1760164650367,56.3202916027984,60.6505490484287,65.308365549037,68.6121730768194,70.4747086082307,70.4057968781964,67.5749862887149,68.2661241793163,66.8725688184101,64.5172672234656,61.0904785945539,55.8450627167047,52.2725538946227,49.7648554293963,48.1502178825305,46.7820970770533,47.6933379372446,47.6933379372446,47.6933379372446,47.6933379372446
670,"VCT","Saint Vincent and the Grenadines",40.2867002251929,40.2867002251929,40.2867002251929,40.2867002251929,40.2867002251929,40.5217257941072,42.1006160691748,43.5306415523215,45.0060467543729,46.0910134755434,46.4247214429705,46.1018353815765,44.8881327534187,43.1442463114215,40.9607738435164,40.6262002233783,40.4873982259401,41.4814063516741,44.4074852914289,47.4824138881067,50.3604130812402,51.1048710584499,50.5444948204682,49.3866386517534,47.1627046317313,47.1627046317313,47.1627046317313,47.1627046317313
882,"WSM","Samoa",46.3848686819226,46.3848686819226,46.3848686819226,46.3848686819226,46.3848686819226,45.1866320191718,40.3056152925787,38.3077235247413,35.8625706018405,33.3168651578548,32.8452124643512,33.4437129413631,37.7790969303903,43.2155034141676,47.2988564041632,48.9909376555612,45.5240952677709,42.597480880923,38.910510471503,33.5785645700035,27.0633429060847,21.2664492548826,21.8159275476848,24.8756558638687,28.0043993239993,28.0043993239993,28.0043993239993,28.0043993239993
674,"SMR","San Marino",58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,58.5158096786506,63.7554323154677,70.5921083810373,74.4649084162405,71.3452379190118,68.0721125145126,60.7032560169535,54.9533318977687,52.5043976528425,53.2211616129299,56.2556702180745,58.6250779313462,60.4487090347545,65.6487957828645,65.6487957828645,65.6487957828645,65.6487957828645
678,"STP","Sao Tome and Principe",26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,26.3822824499728,27.1627894234203,27.5287182551071,27.2565531406863,27.1521622221297,26.2092478537154,25.5465136363182,24.2601134999187,23.2175407983092,23.0929679524645,23.0929679524645,23.0929679524645,23.0929679524645
682,"SAU","Saudi Arabia",31.1299198321692,31.1299198321692,31.1299198321692,31.1299198321692,31.1299198321692,38.9937972170757,39.4223559044284,38.6982916573714,32.6307154624168,27.17824176483,22.0845373103526,15.761169755738,10.486002441667,6.68747894525931,13.2443848656143,15.5855370527613,17.8192318640302,21.2103009226749,21.830326265346,23.2645181163437,22.062042909444,20.008864038203,20.8170231851847,20.7736938907701,24.5039182998576,24.5039182998576,24.5039182998576,24.5039182998576
686,"SEN","Senegal",30.9878961734546,30.9878961734546,30.9878961734546,30.9878961734546,30.9878961734546,29.4531442995178,31.0690899785537,36.0091532487725,42.5721500385147,44.457338395488,45.1243366084832,41.8853012374442,40.9606567970948,39.5412398169208,34.5962625002407,26.8079340674707,21.6547394815203,22.637435409943,28.386140054549,33.1835614876692,38.2370961927254,39.1431080281756,40.9390959026256,42.5739995301435,40.3252161332112,40.3252161332112,40.3252161332112,40.3252161332112
688,"SRB","Serbia",84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,84.9414981275604,89.2073803896616,90.7016948547747,88.2450714958791,78.1963091658914,74.7757893216236,66.8438482631908,59.952738604104,53.3385074738475,47.7104174515332,47.0553539178402,47.4214956239607,46.4491241661142,46.1494206031318,45.7182380573559,45.1491516839954,45.1491516839954,45.1491516839954,45.1491516839954
690,"SYC","Seychelles",34.5388298987972,34.5388298987972,34.5388298987972,34.5388298987972,34.5388298987972,34.1607712954132,33.936126590035,34.195394425128,34.5263706060225,34.2967255991948,34.6473086599465,35.3139204330388,34.9397417573829,35.3995270911895,36.888790011889,37.0346948497963,37.2018029423266,37.2221221357742,37.218575525969,36.3783656362815,35.3499693176193,33.9582697096161,32.4527885532961,31.2986244858604,31.9388674050877,31.9388674050877,31.9388674050877,31.9388674050877
694,"SLE","Sierra Leone",54.0014782608124,54.0014782608124,54.0014782608124,54.0014782608124,54.0014782608124,56.771777369302,57.9863155600811,51.5504256191695,30.9964760451271,5.060375460435,0,0,0,0,0,6.30002282665451,20.4011261689069,25.6251252442874,28.7663576317853,26.6330679565691,26.2845506280031,15.0052408573198,13.3384564033933,20.8640741187022,31.2522965133446,31.2522965133446,31.2522965133446,31.2522965133446
702,"SGP","Singapore",0,0,0,0,0,1.7241312277513,3.1289833047512,3.44309551080111,1.73322917893179,0,0,0,0,0,0,7.43286986464369,13.9040465893922,20.013345177388,16.6676844677391,10.1332528605973,3.98762502951499,4.00141920365921,0.733787009054197,4.05536884550961,11.4860480161038,11.4860480161038,11.4860480161038,11.4860480161038
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",83.7037297979088,83.7037297979088,83.7037297979088,83.7037297979088,83.7037297979088,83.7037297979088,83.7037297979088,76.952669680446,71.6700562967974,69.9013263245416,69.7136464173566,59.9473565577307,55.5218416386635,51.7571975960712,49.5328097937086,51.9484346698527,54.5785912235193,59.4742808694053,66.5815263828507,75.3433283945809,77.8620444352184,74.6640548404319,69.853203387197,62.5259757054839,56.1094429797586,56.1094429797586,56.1094429797586,56.1094429797586
705,"SVN","Slovenia",46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,46.6408621870242,45.4328125992358,44.2521667631852,45.2031128889203,44.9997123582988,48.1301755695013,53.0860056975983,60.3692011460687,62.7670860869721,66.4042612607349,77.0190995546156,73.4746630521004,66.2311075451887,70.85796364171,74.161801320357,68.5420639512147,68.5420639512147,68.5420639512147,68.5420639512147
90,"SLB","Solomon Islands",22.095547407734,22.095547407734,22.095547407734,22.095547407734,22.095547407734,24.1743128974973,27.6032184830272,30.51703921801,32.112170125272,32.8772226967437,30.4758050539264,26.9129379282564,23.6702318045003,20.753361639946,18.001508992369,15.7919943155515,15.4662329935524,15.9242509311852,16.5483043750396,16.7616310491991,16.9303369029227,17.2851869620769,17.7184328557977,17.8716602564699,19.3090968726448,19.3090968726448,19.3090968726448,19.3090968726448
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",32.7991151566258,32.7991151566258,32.7991151566258,32.7991151566258,32.7991151566258,30.1502174903147,28.9507130915374,30.3253770594031,31.2073080150834,33.4286930589085,35.0387036253556,37.6963722572494,38.4003001587571,37.9504443684664,39.3404653947966,39.3291055518658,40.6056995831141,41.4811499982839,42.2532570345415,42.4545493924724,43.4322410132774,45.0525701117789,46.2359816080346,46.8265680447401,47.6032497459486,47.6032497459486,47.6032497459486,47.6032497459486
410,"KOR","South Korea",46.9720685941719,46.9720685941719,46.9720685941719,46.9720685941719,46.9720685941719,41.88535874231,38.9102196059825,40.5459506010721,42.2414842342318,44.234588693822,46.2638221316265,46.2692321647231,45.078731663257,48.038785982893,50.578912493254,49.1805860715346,47.7110795696162,47.6479505017455,47.810975654513,46.7335475554391,44.4309152682409,41.7284863178237,38.1469931179019,38.5911246439583,40.2535423737937,40.2535423737937,40.2535423737937,40.2535423737937
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",37.1847879182563,37.1847879182563,37.1847879182563,37.1847879182563,37.1847879182563,34.4372563042996,32.2513934807857,30.2830478484563,31.0745623526111,33.4558342753874,36.8943293620638,40.7973111960429,41.6424608032723,44.7273503522254,44.6011736015985,46.2700277350598,48.2533916161813,50.9223787090701,53.1954351961658,53.124333410094,52.7050157250285,53.3973085164971,52.5321022296879,52.2518143746416,50.3473379677353,50.3473379677353,50.3473379677353,50.3473379677353
144,"LKA","Sri Lanka",62.937992267145,62.937992267145,62.937992267145,62.937992267145,62.937992267145,65.1964381091724,74.0602247534597,75.9336197974403,69.3065113379962,63.1174691417548,50.3754462429988,45.3481563056483,40.989799993514,37.7743452788104,35.6842243053165,32.114498127892,31.4288034295038,30.1407748252695,28.8302248628755,36.8282439531966,36.6312673266928,39.9850387687215,49.8355197175661,50.3935058678126,54.8152216769548,54.8152216769548,54.8152216769548,54.8152216769548
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",0,0,0,0,0,0.701178973035098,7.4541397986862,12.4946186642698,15.0342855398664,16.4437284864382,18.5892890391417,22.1490368011467,25.7016221307444,29.8701722140473,33.1425330918215,35.6633263383023,39.6456539091316,41.172759374698,41.3021030706124,41.3334534090794,40.6784421038015,40.432763845289,39.7395080753173,39.3952935540602,39.5250137377436,39.5250137377436,39.5250137377436,39.5250137377436
740,"SUR","Suriname",43.846306367038,43.846306367038,43.846306367038,43.846306367038,43.846306367038,61.8337762157916,73.1265476562403,87.8608312840499,95.9483709663613,94.2030069844012,94.0174428719395,83.89813647175,80.4532974316085,68.1617794953562,46.0416146317674,38.4190875647818,25.7848554184905,27.3352719000448,23.9840067692207,19.7901494942056,24.3195938661731,29.0290124632022,37.9722991820128,47.5911063903813,45.835318642545,45.835318642545,45.835318642545,45.835318642545
752,"SWE","Sweden",51.8950075328577,51.8950075328577,51.8950075328577,51.8950075328577,51.8950075328577,51.0285087173434,52.2699758854245,52.1868047684303,49.8309507439644,46.0529878739706,53.9883011189467,59.1296777792655,58.1408153845797,64.5327078166354,69.289065465221,73.2604011568267,75.9889972863594,73.4624459492706,71.4643650046926,65.0745224180768,81.7227982247805,79.5741485015233,72.9784705051773,69.6696606081434,68.5430819348769,68.5430819348769,68.5430819348769,68.5430819348769
756,"CHE","Switzerland",88.0630669937796,88.0630669937796,88.0630669937796,88.0630669937796,88.0630669937796,89.3696196328566,84.9224878658626,80.7114029029485,78.9309219321516,77.4537611698439,72.5857301251101,65.270468795993,59.5100743821203,53.2791992993811,54.4322777438487,56.1141774024575,56.6719100479172,57.4761421363434,58.5408557384308,58.4423249345068,55.8724907403518,53.8079512971376,51.5875058586727,49.4530694034183,50.7315812062101,50.7315812062101,50.7315812062101,50.7315812062101
760,"SYR","Syria",30.5025709455946,30.5025709455946,30.5025709455946,30.5025709455946,30.5025709455946,41.0624877600309,55.9862325194937,92.9751591772517,100,100,100,100,100,100,100,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533,77.1276177725533
