"code","iso","country","GRL.ind.1995","GRL.ind.1996","GRL.ind.1997","GRL.ind.1998","GRL.ind.1999","GRL.ind.2000","GRL.ind.2001","GRL.ind.2002","GRL.ind.2003","GRL.ind.2004","GRL.ind.2005","GRL.ind.2006","GRL.ind.2007","GRL.ind.2008","GRL.ind.2009","GRL.ind.2010","GRL.ind.2011","GRL.ind.2012","GRL.ind.2013","GRL.ind.2014","GRL.ind.2015","GRL.ind.2016","GRL.ind.2017","GRL.ind.2018","GRL.ind.2019","GRL.ind.2020","GRL.ind.2021","GRL.ind.2022"
498,"MDA","Moldova",59.5733967066642,59.5733967066642,59.5733967066642,55.4206921384912,52.5224596716352,52.5224596716352,52.5224596716352,55.4798382441068,52.5479216364641,44.2617967456698,44.2617967456698,43.1503976027204,44.2426809039024,46.8529634742277,66.3994766389779,66.3994766389779,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,66.6801519874793,45.4104921920884,45.4104921920884,44.2181615612486,44.2181615612486,44.2181615612486,44.2181615612486
492,"MCO","Monaco",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
496,"MNG","Mongolia",89.6730907858875,89.6730907858875,89.6730907858875,93.8507323756785,99.9999999999997,47.9984662638784,42.995023915291,42.4101951769596,42.4101951769596,42.4101951769596,51.3705487743447,71.7592194676876,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.007635980132,58.246251072671,58.246251072671,58.246251072671,58.246251072671,58.2647359037093,58.2647359037093,58.2647359037093
499,"MNE","Montenegro",76.3319619722915,76.3319619722915,76.3319619722915,78.9750346109265,99.9999999999997,99.9999999999997,57.5660465882731,57.5660465882731,50.6914191964816,50.6914191964816,50.3100546883582,53.0867360894337,45.7939228817315,39.5910793340863,35.5660169068192,35.6565642884262,36.2642192780544,38.5929988848467,47.0956626612339,38.1751791112085,37.5011736787998,37.5557521308092,37.5557521308092,37.5557521308092,49.9539155791842,48.9235320447332,48.9235320447332,48.9235320447332
504,"MAR","Morocco",28.8767609911185,28.8767609911185,28.8767609911185,27.6839255893227,27.6839255893227,26.5923282440343,43.3194126236288,43.3194126236288,50.3434876716714,50.3434876716714,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,50.449884593181,50.449884593181,50.449884593181,50.449884593181,50.449884593181,31.8610075713421,31.8610075713421,31.8610075713421,31.8610075713421,31.8610075713421,31.8610075713421
508,"MOZ","Mozambique",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,71.7940097633471,68.0780029121734,49.2021855632415,49.2021855632415,46.0307738828602,44.472061591292,39.0740256346728,38.3499177079028,38.3324960270255,31.8806254780308,31.6670792466024,34.0769393334637,36.9089151526309,36.9240973912164,36.9240973912164,36.9240973912164
104,"MMR","Myanmar",35.2099158134692,35.2099158134692,35.2099158134692,34.5303224825632,27.9331484690741,32.6960709281713,30.3523184091565,29.3744576891216,29.2335680285828,36.9950531843424,34.4186179253181,38.9209440509711,45.2195284348592,48.2169944602603,48.7643727873186,72.2414905055879,99.9999999999997,99.9999999999997,99.9999999999997,54.4060274238463,54.4060274238463,46.1188043960694,44.4645455439105,44.4645455439105,49.384010452142,49.384010452142,49.384010452142,49.384010452142
516,"NAM","Namibia",92.6292377902591,92.6292377902591,92.6292377902591,95.2921897374548,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,69.8625322875182,69.7070444800593,59.7527221512191,55.9604866296353,55.9604866296353,57.8811883650467,56.2600679298191,56.2600679298191,56.2600679298191
520,"NRU","Nauru",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
524,"NPL","Nepal",71.7342461742835,71.7342461742835,71.7342461742835,70.9950715007832,71.1049460577592,71.0850641564229,71.0850641564229,71.0850641564229,71.2793496205448,68.6061543563294,78.483920366701,78.483920366701,78.3948400511912,80.297296391879,92.0094412129577,97.7239349179241,97.7239349179241,98.3140336512523,98.3140336512523,98.3356158954413,95.6509383995884,62.4072083571643,58.8527703448836,51.8806664838926,45.8299183543717,44.4129733238764,44.4129733238764,44.4129733238764
528,"NLD","Netherlands",36.5131631241977,36.5131631241977,36.5131631241977,37.7201451297339,39.9616494507915,48.8394085323607,42.5915711090111,35.5549392303356,32.7247454190033,30.6613468589905,30.6613468589905,33.3924709123541,39.9264959889146,46.9331735993861,71.7071033603401,71.7071033603401,73.3460956163546,73.3460956163546,77.63202150179,64.2491926933958,63.8805686943511,63.8805686943511,63.8805686943511,60.1863486303239,47.3984930895239,45.9346089735206,45.9346089735206,45.9346089735206
540,"NCL","New Caledonia",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
554,"NZL","New Zealand",61.1893546799522,61.1893546799522,61.1893546799522,64.7638733915052,71.1889149132997,71.1889149132997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,74.198990336316,66.4583308284264,61.5948185529824,60.1266467751012,60.1266467751012,62.9092310604358,67.7544585039047,79.5347973478347,99.9999999999997,67.1876437211772,66.0569255649335,59.0281381031749,55.5619527304939,50.9612337644895,49.1356633048057,47.5705660846459,47.5705660846459,47.5705660846459
558,"NIC","Nicaragua",86.5436199790089,86.5436199790089,86.5436199790089,91.2113419221309,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,54.3647648546893,53.8724486755008,48.8862443730615,46.9209967462481,45.6188722888417,41.6605892302663,41.8094891123529,41.8094891123529,41.8094891123529
562,"NER","Niger",40.539331564759,40.539331564759,40.539331564759,40.5512029049733,40.5660601931139,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,50.5109484095675,44.5032216337907,44.5032216337907,43.4463721634577,43.4463721634577,50.649211133619,67.1578242945673,67.1578242945673,99.9999999999997,93.2336911654191,64.0318711924281,49.665086497379,32.3975995532452,24.1126769700806,23.8504457662842,23.8504457662842,23.8504457662842
566,"NGA","Nigeria",23.5280803705351,23.5280803705351,23.5280803705351,20.1595167540856,18.166358389136,20.2708172951347,20.2785780218593,22.1774343849516,22.1426322132688,18.5046633179782,17.8290551820002,18.3885153262489,16.7716585925226,16.8736425122965,20.355919939229,21.3184531364998,22.0381969514233,23.5617257135199,27.1978950914042,29.0492708307011,30.883337698334,31.7448081135839,35.3851953554012,33.662862939513,31.4218644230824,31.1667776855796,31.1667776855796,31.1667776855796
570,"NIU","Niue",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
408,"PRK","North Korea",37.9767535688996,37.9767535688996,37.9767535688996,40.0281459801515,44.1976912597375,99.9999999999997,99.9999999999997,99.9999999999997,31.4493539915182,29.6354766022052,25.0584663958817,21.8476477123814,20.1740560782712,19.5525381139953,18.5455896848129,19.1482239662794,21.394471747604,21.6533083881043,24.2458661338992,24.4036745009108,26.1696495531511,24.3174241542779,25.4168141396859,28.8060688316336,29.874830872899,31.3650582061027,31.3650582061027,31.3650582061027
807,"MKD","North Macedonia",74.3397064974632,74.3397064974632,74.3397064974632,79.0644275597061,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,54.2670816301371,49.2774980505888,47.2210964783885,44.149506659885,43.5970325613551,41.9439270822094,41.3022611413167,42.4127957780412,44.9464679499091,45.2302194023596,53.8722430821187,59.712894166297,57.6313696883716,32.9547779948788,30.9482692159621,28.8696015758018,29.2151627244149,27.1865427612961,27.1865427612961,27.1865427612961
578,"NOR","Norway",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
512,"OMN","Oman",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
586,"PAK","Pakistan",81.8606262290148,81.8606262290148,81.8606262290148,82.565498382885,83.5128886690107,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,68.8193131248079,65.9238631298707,51.4498632551705,51.2677177346562,51.2677177346562,53.2540979272956,54.025159498423,88.8714755780637,99.9999999999997,99.9999999999997,99.9999999999997
585,"PLW","Palau",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
591,"PAN","Panama",33.7216058745582,33.7216058745582,33.7216058745582,35.6067870472258,37.3535272908399,99.9999999999997,67.4564148382613,67.4564148382613,67.4564148382613,47.6550781936738,43.9853229277287,33.3439089677789,30.3220914962397,29.0269277794869,27.8757775762393,27.2410059474507,29.912680821812,31.7989224505802,30.8852720798687,33.3374901664551,35.5970192457643,39.7858880139169,38.1960821834561,44.5024097188759,46.9415346991959,47.6511731892904,47.6511731892904,47.6511731892904
598,"PNG","Papua New Guinea",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,29.5956905738049,29.5956905738049,16.6781134321968,16.6781134321968,16.6781134321968,20.1794074101574,20.1794074101574,36.8302331861443,36.8302331861443,36.8302331861443,36.8302331861443,36.8302331861443,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
600,"PRY","Paraguay",82.5344686849137,82.5344686849137,82.5344686849137,87.9523868029019,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,54.5347355904559,54.2947196239062,48.6777766528349,46.3276368323476,43.8250552454852,45.1844437726587,44.8935506295323,44.8935506295323,44.8935506295323
604,"PER","Peru",94.4589541467047,94.4589541467047,94.4589541467047,94.4589541467047,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,66.0313178536158,59.6245754603327,59.6245754603327,52.7737653227658,50.264944942931,50.8366704586423,51.9887133581691,51.8102825726215,49.5820274387602,51.9112266148144,53.4869602255168,38.1336924640385,33.8851793130428,33.8851793130428,33.8851793130428
608,"PHL","Philippines",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
616,"POL","Poland",77.4302483999647,77.4302483999647,77.4302483999647,82.360553634683,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,80.6107820283844,80.6107820283844,80.6107820283844,80.6107820283844,80.6107820283844,99.9999999999997,75.3080402196747,75.3080402196747,75.3080402196747,74.2205345313576,64.3380165835873,62.0375962919584,61.9923973146825,61.9923973146825,62.3142742525589,69.612098793386,60.7426268584913,60.7826769308181,60.7826769308181,60.7826769308181
620,"PRT","Portugal",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,35.7459261347659,34.9721350189063,31.3514997241069,27.3906173601075,27.3906173601075,33.4936125393037,34.1610453545556,39.2293686317454,99.9999999999997,66.3295696483214,45.8190544723674,42.4664482489915,38.7812916905417,32.5310417094549,32.6946140346891,32.6946140346891,32.6946140346891
634,"QAT","Qatar",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
178,"COG","Republic of Congo",55.4147097361342,55.4147097361342,55.4147097361342,54.9626862847692,33.1309591878492,23.9375214902844,22.8845842829381,22.0260880862882,21.8997904905569,24.1185151380694,32.2356653996349,31.9722072114101,32.9606938261299,27.3748982795586,28.5077133618239,29.0955898027299,29.2113661227958,30.1101906954212,36.5262130067666,31.1448674794901,31.531939669835,31.395836719496,30.7441067778673,29.8380899817568,32.2277596396263,31.424104685967,31.424104685967,31.424104685967
642,"ROU","Romania",77.1999312035871,77.1999312035871,77.1999312035871,83.2796194048523,99.9999999999997,99.9999999999997,99.9999999999997,93.1152203578311,58.568670097219,53.2662019469136,52.3799480078851,49.1603119397075,46.2532511945355,46.5844873210473,47.6750783556153,48.2288578211652,51.1286166553292,56.4249047229532,68.8916534449652,99.9999999999997,71.2345786733447,71.2345786733447,71.2345786733447,71.2345786733447,71.2345786733447,99.9999999999997,99.9999999999997,99.9999999999997
643,"RUS","Russia",88.0317141524553,88.0317141524553,88.0317141524553,92.0782826026141,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,74.3944048302468,74.3944048302468,74.3944048302468,58.7988921607015,56.3760999947941,58.1901115495619,58.1901115495619,58.1901115495619,71.8945595262438,66.0614417339648,66.0614417339648,42.6181370660183,41.7832371139872,39.9986896859495,35.8198973888413,34.8151704818956,34.8151704818956,34.8151704818956
646,"RWA","Rwanda",49.4643143110702,49.4643143110702,49.4643143110702,17.5277629968577,17.5277629968577,17.5277629968577,9.34644639312181,0,1.90893335324864,1.90893335324864,1.90893335324864,4.42997687688613,30.9797624812117,30.1514119063902,30.1514119063902,29.384292704357,42.3222723484586,38.1372845005728,40.0199931520284,33.948209318644,35.1660246215399,29.3783343613835,30.9724506160564,30.9724506160564,35.1633654892799,30.9711499472072,30.9711499472072,30.9711499472072
652,"BLM","Saint Barthelemy",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
659,"KNA","Saint Kitts and Nevis",99.9999999999997,99.9999999999997,99.9999999999997,40.4297001698461,40.4297001698461,40.4297001698461,40.4297001698461,40.4297001698461,99.9999999999997,99.9999999999997,40.4290756183742,40.4290756183742,40.4290756183742,33.2681611575324,29.0753710021557,33.2684733663005,29.0754235305991,26.0992303320837,29.0754231580561,33.2682393484692,29.0754753142193,33.2685510010691,40.429855198279,40.429855198279,40.429855198279,99.9999999999997,99.9999999999997,99.9999999999997
662,"LCA","Saint Lucia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
670,"VCT","Saint Vincent and the Grenadines",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9876726299424,99.9876726299424,99.9876726299424
882,"WSM","Samoa",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
674,"SMR","San Marino",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
678,"STP","Sao Tome and Principe",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
682,"SAU","Saudi Arabia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
686,"SEN","Senegal",48.4191699356399,48.4191699356399,48.4191699356399,46.5761693501153,41.5772118632904,36.8052199235498,31.8083037946001,28.6002626951441,28.1026342198958,23.2737017395502,23.0295752700059,24.5626542152526,26.3259742814586,26.7664550499962,34.8499940485499,37.012179133823,37.7122599493987,40.2680009102945,41.5583128039642,34.4005367852613,37.0490256147225,38.4340784061324,37.3889341506357,26.6608390362274,18.3778434313199,18.2613657963439,18.2613657963439,18.2613657963439
688,"SRB","Serbia",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,61.7446789956177,59.2134862085843,57.5617654202325,52.9626637979143,52.1288733584596,54.7144410026622,44.4446261152546,40.7254125706519,40.3114462702123,40.2722560888019,40.1184004133106,46.2816385388465,54.2233705886939,51.2077745567326,50.7173999027336,51.4200761465477,51.4200761465477,49.1446781717453,57.3447436310446,60.1239455671315,60.1239455671315,60.1239455671315
690,"SYC","Seychelles",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
694,"SLE","Sierra Leone",56.5220178387292,56.5220178387292,56.5220178387292,56.5220178387292,49.4186415923501,42.2830790260091,45.2483678281739,32.8188521101853,26.7404435879156,21.8054493631301,17.4907626577409,13.9406980847893,11.8329928586832,11.3014967412543,11.9702426906866,14.2801845409243,17.7287928547228,24.664870387454,32.8240441697784,45.2505781846956,56.5222358319348,99.9999999999997,99.9999999999997,49.4157117648813,42.2883769013984,26.1762078108189,26.1762078108189,26.1762078108189
702,"SGP","Singapore",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
534,"SXM","Sint Maarten",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,37.6196519211947,26.2609591203704,20.9750252676789,19.0881664549411,16.1104219059198,16.1105240303226,19.0884661622927,23.2849681715666,26.2615582795786,37.6204671443191,99.9999999999997,37.6214469763657,30.4566247410603,26.2616676976069,13.8005222888368,11.9130516208,12.813765749022,13.8003586450708,14.8911673575791,30.4558072750276,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
703,"SVK","Slovakia",79.6666896580126,79.6666896580126,79.6666896580126,85.4811493975913,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,52.7522551222169,52.7522551222169,52.7522551222169,52.7522551222169,48.0381760750307,58.2683264830001,58.2683264830001,58.2683264830001,58.2683264830001,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,68.3225206229968,68.3225206229968,68.3225206229968,49.8945587968567,49.8945587968567,49.8945587968567,49.8945587968567
705,"SVN","Slovenia",81.4692812217384,81.4692812217384,81.4692812217384,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,71.4115546519024,68.5294658424169,68.5294658424169,68.5294658424169,68.5294658424169,81.3177965576477,99.9999999999997,99.9999999999997,99.9999999999997,81.460305004718,81.460305004718,81.460305004718,81.460305004718,81.460305004718,75.3287639063899,75.3287639063899,75.3287639063899
90,"SLB","Solomon Islands",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
706,"SOM","Somalia",86.3008685183732,86.3008685183732,86.3008685183732,60.032738209849,60.3949989330649,60.3949989330649,60.3949989330649,60.3949989330649,71.005120621314,71.005120621314,71.005120621314,71.005120621314,71.005120621314,71.7174991578767,56.9138942277635,56.9138942277635,56.9138942277635,56.9138942277635,59.5372404184965,56.8667680597592,56.7187619979968,43.9178261752927,39.7477649074938,39.7477649074938,37.6959576035804,37.6982640663218,37.6982640663218,37.6982640663218
710,"ZAF","South Africa",81.4797940563567,81.4797940563567,81.4797940563567,86.9074567302593,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,67.5110307629602,64.1347132121528,57.0232002431246,52.2679533697277,50.735112950954,51.718098542048,52.6252356350673,55.0883982991547,60.5515646113513,64.0158490017511,58.5877946595152,56.9522456291238,55.3606856081843,43.4352595354688,41.4209568041258,41.4209568041258,41.4209568041258
410,"KOR","South Korea",20.8185281179565,20.8185281179565,20.8185281179565,21.8364856324972,25.4013454658913,25.4861674672079,28.6297556557451,34.2943380937575,43.6874671609154,43.6874671609154,99.9999999999997,26.577707218083,18.853589569268,13.7344929237124,10.9131212958695,7.59586103835041,7.95042807452297,7.77879072686969,5.2547839330385,4.02455855049082,5.38511908649485,6.46507420937111,7.23262809646398,11.0547200846397,11.4027133415551,13.0018418907191,13.0018418907191,13.0018418907191
728,"SSD","South Sudan",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,82.4723255096836,64.0461161629348,64.0461161629348,45.7420561813038,45.7420561813038,41.634967416031,32.5067634447339,30.6209464890331,31.4449917083234,31.0315231479082,32.3937673359955,35.7515982400178,35.3197612143437,36.2650743165417,36.9597641868657,36.9597641868657,36.9597641868657,36.9597641868657
724,"ESP","Spain",70.6533563824787,70.6533563824787,70.6533563824787,76.6311889606864,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,64.5347976120271,64.5347976120271,52.2825938413797,49.2487439638177,47.211684284212,49.2865715615999,49.2865715615999,56.8742725485182,63.4612942486297,83.6576970965035,65.0594143006248,46.1540014444084,38.0134398271226,33.3059813320316,33.2271514645775,33.6342958527529,33.6342958527529,33.6342958527529
144,"LKA","Sri Lanka",22.6470566772327,22.6470566772327,22.6470566772327,22.6470566772327,16.4728658317221,10.8281088874586,13.6065419150429,13.6065419150429,13.6065419150429,17.9174651372945,36.4725339526562,99.9999999999997,99.9999999999997,99.8572202001193,99.8572202001193,99.8572202001193,99.8572202001193,99.8572202001193,99.9999999999997,34.5361656709416,34.5361656709416,33.7108904189829,32.9465681295771,32.9465681295771,37.5300190901946,37.5300190901946,37.5300190901946,37.5300190901946
275,"PSE","State of Palestine",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,17.7781396285296,17.7781396285296,17.7781396285296,17.7781396285296,17.7781396285296,99.9999999999997,99.9992945107254,99.9992945107254,99.9992945107254
729,"SDN","Sudan",38.6972797671631,38.6972797671631,38.6972797671631,32.9082105249635,30.7827747759774,24.353269675819,22.9365605270129,24.4888085578193,26.2131941422081,27.4081180796364,39.3661554029024,48.8722237328933,50.3212924818694,56.6947044970781,59.3526210716406,59.3526210716406,70.319165867507,70.319165867507,70.319165867507,64.7403917761501,63.1560904003695,69.7731429112813,69.7731429112813,69.7731429112813,45.5689487140836,45.8412831403353,45.8412831403353,45.8412831403353
740,"SUR","Suriname",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,29.0627015701473,29.0627015701473,29.0627015701473,29.0627015701473,27.6809556156731,49.1430741273776,49.1430741273776,49.1430741273776,49.1430741273776,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,44.9613781601736,44.9613781601736,44.9613767371842,44.9613767371842,44.9613767371842
752,"SWE","Sweden",72.4355610599431,72.4355610599431,72.4355610599431,83.8186069489773,99.9999999999997,99.9999999999997,71.428641954757,71.428641954757,71.428641954757,71.428641954757,71.428641954757,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
756,"CHE","Switzerland",77.6201020093297,77.6201020093297,77.6201020093297,81.1013760965131,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,71.6072944722181,63.0727736289718,63.0727736289718,63.0727736289718,63.0727736289718,68.5418355095454,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,77.6820205925058,66.1157451684367,66.1157451684367,66.1157451684367,65.3495254521648,65.3495254521648,65.3495254521648
760,"SYR","Syria",63.0271108047796,63.0271108047796,63.0271108047796,63.0271108047796,63.0271108047796,63.0271108047796,63.0271108047796,99.9999999999997,93.6486249738806,93.6486249738806,93.6486249738806,93.6486249738806,38.9005589873795,38.9245883538832,38.9245883538832,38.9245883538832,38.9245883538832,22.5092754507655,22.5092754507655,22.5092754507655,22.5092754507655,22.5092754507655,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
